sample_index,repo_id,class_key,focal_class,arm,generator,fail_stage,failure_owner,failure_owner_note,failure_artifact,failure_detail,source_run_id,source_run_sample_index
9,77481567,77481567:core/src/main/java/de/voidnode/trading4j/functionality/timeframeconversion/discretetimeframeconvertingindicator.java,DiscreteTimeFrameConvertingIndicator,evosuite,evosuite,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\77481567\TestClasses_77481567_evosuite.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/168_77481567_e0da87f5/compiledrepos/77481567/core/src/test/java/de/voidnode/trading4j/functionality/timeframeconversion/DiscreteTimeFrameConvertingIndicator_RBL4_e0da87f5Test.java:[33,30] constructor TimeFrameConverter in class de.voidnode.trading4j.functionality.timeframeconversion.TimeFrameConverter<CIN,COUT,ITF,OTF> cannot be applied to given types; - required: de.voidnode.trading4j.domain.timeframe.TimeFrame,de.voidnode.trading4j.domain.timeframe.TimeFrame - found: no arguments - reason: actual and formal argument lists differ in length - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/168_77481567_e0da87f5/compiledrepos/77481567/core/src/test/java/de/voidnode/trading4j/functionality/timeframeconversion/DiscreteTimeFrameConvertingIndicator_RBL4_e0da87f5Test.java:[33,135] <anonymous de.voidnode.trading4j.functionality.timeframeconversion.DiscreteTimeFrameConvertingIndicator_RBL4_e0da87f5Test$2> is not abstract and does not override abstract method buildAggregatedStick(de.voidnode.trading4j.domain.marketdata.impl.MutableFu",20260724_022225_resume240,168
11,81384608,81384608:integrations/spark/spark-catalog/spark-catalog-core/src/main/java/com/thinkbiganalytics/kylo/catalog/spark/sources/spark/flaggingvisitor.java,FlaggingVisitor,gpt,gpt-4o-mini-2024-07-18,maven_verify_timeout,agonetest_harness,Lỗi thuộc lớp đo/build harness và cần đọc log trước khi quy cho generator.,output\81384608\TestClasses_81384608_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"cessing project: 81384608, module: integrations/spark/spark-catalog/spark-catalog-core [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 81384608_integrations/spark/spark-catalog/spark-catalog-core is a Maven project ---- STARTING evosuite test typ --//loading evosuite generation..// EvoSuite generation timed out after 240s slf4j\slf4j-ext\1.7.12\slf4j-ext-1.7.12.jar - C:\Users\admin\.m2\repository\ch\qos\cal10n\cal10n-api\0.8.1\cal10n-api-0.8.1.jar - C:\Program Files\Java\jdk1.8.0_172\lib\tools.jar - C:\Users\admin\.m2\repository\javax\inject\javax.inject\1\javax.inject-1.jar - C:\Users\admin\.m2\repository\junit\junit\4.12\junit-4.12.jar - C:\Users\admin\.m2\repository\org\slf4j\slf4j-api\1.7.12\slf4j-api-1.7.12.jar - C:\Users\admin\.m2\repository\org\slf4j\slf4j-log4j12\1.7.10\slf4j-log4j12-1.7.10.jar [MASTER] 09:13:53.269 [logback-1] WARN InheritanceTree - Class not in inheritance graph: org.slf4j.Marker [MASTER] 09:14:11.805 [logback-1] WARN CastClassManager - Nothing is assignable after adding scala.collection.parallel.SeqSplitter<T>.Appended<U, PI> for type Variable PI with bounds [scala.collection.parallel.SeqSplitter<U>] of declaration Append",pilot60_resume_20260724_083102,46
11,81384608,81384608:integrations/spark/spark-catalog/spark-catalog-core/src/main/java/com/thinkbiganalytics/kylo/catalog/spark/sources/spark/flaggingvisitor.java,FlaggingVisitor,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\81384608\TestClasses_81384608_evosuite.failed,"cessing project: 81384608, module: integrations/spark/spark-catalog/spark-catalog-core [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 81384608_integrations/spark/spark-catalog/spark-catalog-core is a Maven project ---- STARTING evosuite test typ --//loading evosuite generation..// EvoSuite generation timed out after 240s slf4j\slf4j-ext\1.7.12\slf4j-ext-1.7.12.jar - C:\Users\admin\.m2\repository\ch\qos\cal10n\cal10n-api\0.8.1\cal10n-api-0.8.1.jar - C:\Program Files\Java\jdk1.8.0_172\lib\tools.jar - C:\Users\admin\.m2\repository\javax\inject\javax.inject\1\javax.inject-1.jar - C:\Users\admin\.m2\repository\junit\junit\4.12\junit-4.12.jar - C:\Users\admin\.m2\repository\org\slf4j\slf4j-api\1.7.12\slf4j-api-1.7.12.jar - C:\Users\admin\.m2\repository\org\slf4j\slf4j-log4j12\1.7.10\slf4j-log4j12-1.7.10.jar [MASTER] 09:13:53.269 [logback-1] WARN InheritanceTree - Class not in inheritance graph: org.slf4j.Marker [MASTER] 09:14:11.805 [logback-1] WARN CastClassManager - Nothing is assignable after adding scala.collection.parallel.SeqSplitter<T>.Appended<U, PI> for type Variable PI with bounds [scala.collection.parallel.SeqSplitter<U>] of declaration Append",pilot60_resume_20260724_083102,46
14,85795396,85795396:metrics-dropwizardmetrics/src/main/java/org/apache/calcite/avatica/metrics/dropwizard/dropwizardgauge.java,DropwizardGauge,gpt,gpt-4o-mini-2024-07-18,jacoco_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\85795396\TestClasses_85795396_gpt-4o-mini-2024-07-18_rbl4-zero-shot.gradlefailed,"cwd=D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\192_85795396_3f1ba9c7\compiledrepos\85795396; tasks=:metrics-dropwizardmetrics:test,:metrics-dropwizardmetrics:jacocoTestReport; The following task errors were encountered during the Gradle build: - metrics-dropwizardmetrics",20260724_022225_resume240,192
14,85795396,85795396:metrics-dropwizardmetrics/src/main/java/org/apache/calcite/avatica/metrics/dropwizard/dropwizardgauge.java,DropwizardGauge,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\85795396\TestClasses_85795396_evosuite.failed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '85795396' ---- Processing project: 85795396, module: metrics-dropwizardmetrics [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 85795396_metrics-dropwizardmetrics is a Gradle project ---- STARTING evosuite test type --//loading evosuite generation..// Evosuite generation performed correctly for the DropwizardGauge class An error oc",20260724_022225_resume240,192
15,81384608,81384608:integrations/spark/spark-catalog/spark-catalog-core/src/main/java/com/thinkbiganalytics/kylo/catalog/spark/sources/jdbc/jdbchighwatermarkvisitor.java,JdbcHighWaterMarkVisitor,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\81384608\TestClasses_81384608_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/184_81384608_347735f5/compiledrepos/81384608/integrations/spark/spark-catalog/spark-catalog-core/src/test/java/com/thinkbiganalytics/kylo/catalog/spark/sources/jdbc/JdbcHighWaterMarkVisitor_RBL4_347735f5Test.java:[32,34] 'void' type not allowed here - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/184_81384608_347735f5/compiledrepos/81384608/integrations/spark/spark-catalog/spark-catalog-core/src/test/java/com/thinkbiganalytics/kylo/catalog/spark/sources/jdbc/JdbcHighWaterMarkVisitor_RBL4_347735f5Test.java:[46,34] 'void' type not allowed here",20260724_022225_resume240,184
15,81384608,81384608:integrations/spark/spark-catalog/spark-catalog-core/src/main/java/com/thinkbiganalytics/kylo/catalog/spark/sources/jdbc/jdbchighwatermarkvisitor.java,JdbcHighWaterMarkVisitor,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\81384608\TestClasses_81384608_evosuite.failed,"e_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '81384608' ---- Processing project: 81384608, module: integrations/spark/spark-catalog/spark-catalog-core [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 81384608_integrations/spark/spark-catalog/spark-catalog-core is a Maven project ---- STARTING evosuite test typ --//loading evosuite generation..// EvoSuite generation timed out after 240s {T=U, B=scala.collection.generic.Growable<java.lang.Long>, A=class com.thinkbiganalytics.kylo.catalog.spark.sources.jdbc.JdbcHighWaterMark} [MASTER] 04:35:46.481 [logback-1] WARN CastClassManager - Nothing is assignable after adding scala.collection.parallel.SeqSplitter<T>.Mapped<S> for type Variable PI with bounds [scala.collection.parallel.SeqSplitter<U>] of declaration Appended. The owner var map is {T=U, B=scala.collection.generic.Growable<java.lang.Long>, A=class com.thinkbiganalytics.kylo.catalog.spark.sources.jdbc.JdbcHighWaterMark} [MASTER] 04:35:46.604 [logback-1] WARN ",20260724_022225_resume240,184
16,39195736,39195736:jproperties-checks/src/main/java/org/sonar/jproperties/checks/generic/missingtranslationscheck.java,MissingTranslationsCheck,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\39195736\TestClasses_39195736_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '39195736' ---- Processing project: 39195736, module: jproperties-checks [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 39195736_jproperties-checks is a Maven project ---- STARTING evosuite test typ --//loading evosuite generation..// Evosuite generation performed correctly for the MissingTranslationsCheck class --//loading maven ",pilot60_resume_20260724_083102,4
16,39195736,39195736:jproperties-checks/src/main/java/org/sonar/jproperties/checks/generic/missingtranslationscheck.java,MissingTranslationsCheck,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\39195736\TestClasses_39195736_evosuite.failed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '39195736' ---- Processing project: 39195736, module: jproperties-checks [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 39195736_jproperties-checks is a Maven project ---- STARTING evosuite test typ --//loading evosuite generation..// Evosuite generation performed correctly for the MissingTranslationsCheck class --//loading maven ",pilot60_resume_20260724_083102,4
17,3713233,3713233:core/src/main/java/org/junithelper/core/util/stderr.java,Stderr,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\3713233\TestClasses_3713233_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/000_3713233_7234130b/compiledrepos/3713233/core/src/test/java/org/junithelper/core/util/Stderr_RBL4_7234130bTest.java:[17,9] cannot find symbol - symbol: class ByteArrayOutputStream - location: class org.junithelper.core.util.Stderr_RBL4_7234130bTest - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/000_3713233_7234130b/compiledrepos/3713233/core/src/test/java/org/junithelper/core/util/Stderr_RBL4_7234130bTest.java:[17,48] cannot find symbol - symbol: class ByteArrayOutputStream - location: class org.junithelper.core.util.Stderr_RBL4_7234130bTest - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/000_3713233_7234130b/compiledrepos/3713233/core/src/test/java/org/junithelper/core/util/Stderr_RBL4_7234130bTest.java:[18,27] cannot find symbol - symbol: class PrintStream - location: class org.junithelper.core.util.Stderr_RBL4_7234130bTest - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/000_3713233_7234130b/compiledrepos/3713233/core/src/test/java/org/junithelper/core/util/Stderr_RBL4_7234130bTes",20260724_022225_resume240,0
18,46450575,46450575:flo-workflow/src/main/java/com/spotify/flo/evalcontextwithtask.java,EvalContextWithTask,gpt,gpt-4o-mini-2024-07-18,maven_verify_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\46450575\TestClasses_46450575_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following general errors were encountered during the Maven build: - Failed to execute goal org.codehaus.mojo:license-maven-plugin:1.9:check-file-header (check-file-header) on project flo-workflow: There are 1 file(s) with no header : - D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\072_46450575_ef73684b\compiledrepos\46450575\flo-workflow\src\test\java\com\spotify\flo\EvalContextWithTask_RBL4_ef73684bTest.java - -> [Help 1] - - To see the full stack trace of the errors, re-run Maven with the -e switch. - Re-run Maven using the -X switch to enable full debug logging. - - For more information about the errors and possible solutions, please read the following articles: - [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException",20260724_022225_resume240,72
18,46450575,46450575:flo-workflow/src/main/java/com/spotify/flo/evalcontextwithtask.java,EvalContextWithTask,evosuite,evosuite,maven_verify_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\46450575\TestClasses_46450575_evosuite.mavenfailed,"The following general errors were encountered during the Maven build: - Failed to execute goal org.codehaus.mojo:license-maven-plugin:1.9:check-file-header (check-file-header) on project flo-workflow: There are 1 file(s) with no header : - D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\072_46450575_ef73684b\compiledrepos\46450575\flo-workflow\src\test\java\com\spotify\flo\EvalContextWithTask_RBL4_ef73684bTest.java - -> [Help 1] - - To see the full stack trace of the errors, re-run Maven with the -e switch. - Re-run Maven using the -X switch to enable full debug logging. - - For more information about the errors and possible solutions, please read the following articles: - [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException",20260724_022225_resume240,72
19,74999474,74999474:parsec-clients/src/main/java/com/yahoo/parsec/clients/delegatenameresolver.java,DelegateNameResolver,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\74999474\TestClasses_74999474_evosuite.failed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 0 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '74999474' ---- Processing project: 74999474, module: parsec-clients [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 74999474_parsec-clients is a Gradle project 74999474_parsec-clients is a Gradle TestNG module; enabling TestNG execution and PIT TestNG plugin support. ---- STARTING evosuite test type --//loading evosuite generation",20260724_022225_resume240,161
20,85795396,85795396:metrics-dropwizardmetrics/src/main/java/org/apache/calcite/avatica/metrics/dropwizard/dropwizardhistogram.java,DropwizardHistogram,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\85795396\TestClasses_85795396_evosuite.failed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '85795396' ---- Processing project: 85795396, module: metrics-dropwizardmetrics [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 85795396_metrics-dropwizardmetrics is a Gradle project ---- STARTING evosuite test type --//loading evosuite generation..// Evosuite generation performed correctly for the DropwizardHistogram class An erro",20260724_022225_resume240,193
21,97822421,97822421:infrastructure/src/main/java/com/pchudzik/springmock/infrastructure/definition/registry/doublenameresolver.java,DoubleNameResolver,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\97822421\TestClasses_97822421_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/216_97822421_9722645d/compiledrepos/97822421/infrastructure/src/test/java/com/pchudzik/springmock/infrastructure/definition/registry/DoubleNameResolver_RBL4_9722645dTest.java:[56,20] class com.pchudzik.springmock.infrastructure.definition.registry.DoubleNameResolver_RBL4_9722645dTest is already defined in package com.pchudzik.springmock.infrastructure.definition.registry - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/216_97822421_9722645d/compiledrepos/97822421/infrastructure/src/test/java/com/pchudzik/springmock/infrastructure/definition/registry/DoubleNameResolver_RBL4_9722645dTest.java:[9,1] cannot find symbol - symbol: static assertThrows - location: class - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/216_97822421_9722645d/compiledrepos/97822421/infrastructure/src/test/java/com/pchudzik/springmock/infrastructure/definition/registry/DoubleNameResolver_RBL4_9722645dTest.java:[17,59] incompatible types: java.lang.String cannot be converted to java.util.function.Function<com.pchudzik.springmock.infras",20260724_022225_resume240,216
22,81384608,81384608:integrations/spark/spark-catalog/spark-catalog-core/src/main/java/com/thinkbiganalytics/kylo/catalog/spark/sources/jdbc/jdbchighwatermarkaccumulableparam.java,JdbcHighWaterMarkAccumulableParam,gpt,gpt-4o-mini-2024-07-18,jacoco_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\81384608\TestClasses_81384608_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following general errors were encountered during the Maven build: - There are test failures. - - Please refer to D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\185_81384608_1975b3e4\compiledrepos\81384608\integrations\spark\spark-catalog\spark-catalog-core\target\surefire-reports for the individual test results. - Please refer to dump files (if any exist) [date].dump, [date]-jvmRun[N].dump and [date].dumpstream. - ExecutionException The forked VM terminated without properly saying goodbye. VM crash or System.exit called? - Command was cmd.exe /X /C """"C:\Program Files\Java\jdk1.8.0_172\jre\bin\java"" -javaagent:C:\\Users\\admin\\.m2\\repository\\org\\jacoco\\org.jacoco.agent\\0.8.7\\org.jacoco.agent-0.8.7-runtime.jar=destfile=D:\\A_ThucNghiem\\scripts_v2\\workspaces\\20260724_022225_resume240\\185_81384608_1975b3e4\\compiledrepos\\81384608\\integrations\\spark\\spark-catalog\\spark-catalog-core\\target\\jacoco.exec,output=file -Djdk.attach.allowAttachSelf=true -jar C:\Users\admin\AppData\Local\Temp\surefire7251327885649317907\surefirebooter4124406313861324074.jar C:\Users\admin\AppData\Local\Temp\surefire7251327885649317907 2026-07-24T04-37-35_256-jvmRun1 surefir",20260724_022225_resume240,185
22,81384608,81384608:integrations/spark/spark-catalog/spark-catalog-core/src/main/java/com/thinkbiganalytics/kylo/catalog/spark/sources/jdbc/jdbchighwatermarkaccumulableparam.java,JdbcHighWaterMarkAccumulableParam,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\81384608\TestClasses_81384608_evosuite.failed,efireMojo.java:857) - at org.apache.maven.plugin.DefaultBuildPluginManager.executeMojo(DefaultBuildPluginManager.java:126) - at org.apache.maven.lifecycle.internal.MojoExecutor.doExecute2(MojoExecutor.java:328) - at org.apache.maven.lifecycle.internal.MojoExecutor.doExecute(MojoExecutor.java:316) - at org.apache.maven.lifecycle.internal.MojoExecutor.execute(MojoExecutor.java:212) - at org.apache.maven.lifecycle.internal.MojoExecutor.execute(MojoExecutor.java:174) - at org.apache.maven.lifecycle.internal.MojoExecutor.access$000(MojoExecutor.java:75) - at org.apache.maven.lifecycle.internal.MojoExecutor$1.run(MojoExecutor.java:162) - at org.apache.maven.plugin.DefaultMojosExecutionStrategy.execute(DefaultMojosExecutionStrategy.java:39) - at org.apache.maven.lifecycle.internal.MojoExecutor.execute(MojoExecutor.java:159) - at org.apache.maven.lifecycle.internal.LifecycleModuleBuilder.buildProject(LifecycleModuleBuilder.java:105) - at org.apache.maven.lifecycle.internal.LifecycleModuleBuilder.buildProject(LifecycleModuleBuilder.java:73) - at org.apache.maven.lifecycle.internal.builder.singlethreaded.SingleThreadedBuilder.build(SingleThreadedBuilder.java:53) - at org.apache.maven.lifecyc,20260724_022225_resume240,185
23,85795396,85795396:core/src/main/java/org/apache/calcite/avatica/remote/protobufhandler.java,ProtobufHandler,gpt,gpt-4o-mini-2024-07-18,jacoco_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\85795396\TestClasses_85795396_gpt-4o-mini-2024-07-18_rbl4-zero-shot.gradlefailed,"cwd=D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\194_85795396_d33c3262\compiledrepos\85795396; tasks=:core:test,:core:jacocoTestReport; The following task errors were encountered during the Gradle build: - metrics",20260724_022225_resume240,194
23,85795396,85795396:core/src/main/java/org/apache/calcite/avatica/remote/protobufhandler.java,ProtobufHandler,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\85795396\TestClasses_85795396_evosuite.failed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '85795396' ---- Processing project: 85795396, module: core [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 85795396_core is a Gradle project ---- STARTING evosuite test type --//loading evosuite generation..// Evosuite generation performed correctly for the ProtobufHandler class An error occured while trying to move the scaffolding",20260724_022225_resume240,194
24,6437134,6437134:enav-model/src/main/java/dk/dma/enav/safety/safetyzones.java,SafetyZones,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\6437134\TestClasses_6437134_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"typ --//loading evosuite generation..// Evosuite generation performed correctly for the SafetyZones class --//loading maven execution..// Test classes: -Dtest=dk.dma.enav.safety.SafetyZones_RBL4Test_d088ee82 Package command completed for 6437134_enav-model The test smell detector ended successfully DataFrame saved to ./output/6437134/TestClasses_6437134_enav-model_evosuite.csv ---- STARTING gpt-4o-mini-2024-07-18 test typ Processing test_type: gpt-4o-mini-2024-07-18, technique: rbl4-zero-shot Making API call with llm: gpt-4o-mini-2024-07-18, technique: rbl4-zero-shot, focal class: SafetyZones Fetching prompts dictionary... Fetching agents dictionary... Fetching agents dictionary... Fetching agents dictionary... API call completed with test_type: gpt-4o-mini-2024-07-18, technique: rbl4-zero-shot, focal class: SafetyZones File generated at: output/6437134/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_SafetyZones_RBL4Test_d088ee82.java --//loading maven execution..// Test classes: -Dtest=dk.dma.enav.safety.SafetyZones_RBL4Test_d088ee82 -------------------- The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/pilot60_resu",pilot60_resume_20260724_083102,32
