source_sample,run_mode,source_row_index,project,module,focal_class,test_class,id_focal_class,arm,generator,prompt_technique,fairness_policy,generated_test_file,generated_test_file_exists,failure_markers,baseline_build_status,baseline_build_detail,compilation,branch_coverage_compiled_only,line_coverage_compiled_only,method_coverage_compiled_only,mutation_score_compiled_only,branch_coverage_strict_zero_fill,line_coverage_strict_zero_fill,method_coverage_strict_zero_fill,mutation_score_strict_zero_fill,fail_stage
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,245,57251243,wingtips-servlet-api,WingtipsRequestSpanCompletionAsyncListener,WingtipsRequestSpanCompletionAsyncListenerTest,57251243_WingtipsRequestSpanCompletionAsyncListener,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/57251243/response_evosuite_WingtipsRequestSpanCompletionAsyncListenerTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,246,57251243,wingtips-zipkin2,WingtipsToZipkinSpanConverterDefaultImpl,WingtipsToZipkinSpanConverterDefaultImplTest,57251243_WingtipsToZipkinSpanConverterDefaultImpl,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/57251243/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_WingtipsToZipkinSpanConverterDefaultImplTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,246,57251243,wingtips-zipkin2,WingtipsToZipkinSpanConverterDefaultImpl,WingtipsToZipkinSpanConverterDefaultImplTest,57251243_WingtipsToZipkinSpanConverterDefaultImpl,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/57251243/response_evosuite_WingtipsToZipkinSpanConverterDefaultImplTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,247,57251243,wingtips-zipkin2,WingtipsToZipkinSpanConverterDefaultImpl,WingtipsToZipkinSpanConverterDefaultImplTest,57251243_WingtipsToZipkinSpanConverterDefaultImpl,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/57251243/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_WingtipsToZipkinSpanConverterDefaultImplTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,247,57251243,wingtips-zipkin2,WingtipsToZipkinSpanConverterDefaultImpl,WingtipsToZipkinSpanConverterDefaultImplTest,57251243_WingtipsToZipkinSpanConverterDefaultImpl,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/57251243/response_evosuite_WingtipsToZipkinSpanConverterDefaultImplTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,248,57251243,wingtips-zipkin2,WingtipsToZipkinSpanConverterDefaultImpl,WingtipsToZipkinSpanConverterDefaultImplTest,57251243_WingtipsToZipkinSpanConverterDefaultImpl,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/57251243/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_WingtipsToZipkinSpanConverterDefaultImplTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,248,57251243,wingtips-zipkin2,WingtipsToZipkinSpanConverterDefaultImpl,WingtipsToZipkinSpanConverterDefaultImplTest,57251243_WingtipsToZipkinSpanConverterDefaultImpl,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/57251243/response_evosuite_WingtipsToZipkinSpanConverterDefaultImplTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,249,57251243,wingtips-zipkin2,WingtipsToZipkinSpanConverterDefaultImpl,WingtipsToZipkinSpanConverterDefaultImplTest,57251243_WingtipsToZipkinSpanConverterDefaultImpl,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/57251243/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_WingtipsToZipkinSpanConverterDefaultImplTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,249,57251243,wingtips-zipkin2,WingtipsToZipkinSpanConverterDefaultImpl,WingtipsToZipkinSpanConverterDefaultImplTest,57251243_WingtipsToZipkinSpanConverterDefaultImpl,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/57251243/response_evosuite_WingtipsToZipkinSpanConverterDefaultImplTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,250,57251243,wingtips-zipkin2,WingtipsToZipkinSpanConverterDefaultImpl,WingtipsToZipkinSpanConverterDefaultImplTest,57251243_WingtipsToZipkinSpanConverterDefaultImpl,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/57251243/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_WingtipsToZipkinSpanConverterDefaultImplTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,250,57251243,wingtips-zipkin2,WingtipsToZipkinSpanConverterDefaultImpl,WingtipsToZipkinSpanConverterDefaultImplTest,57251243_WingtipsToZipkinSpanConverterDefaultImpl,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/57251243/response_evosuite_WingtipsToZipkinSpanConverterDefaultImplTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,251,57251243,wingtips-zipkin2,WingtipsToZipkinSpanConverterDefaultImpl,WingtipsToZipkinSpanConverterDefaultImplTest,57251243_WingtipsToZipkinSpanConverterDefaultImpl,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/57251243/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_WingtipsToZipkinSpanConverterDefaultImplTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,251,57251243,wingtips-zipkin2,WingtipsToZipkinSpanConverterDefaultImpl,WingtipsToZipkinSpanConverterDefaultImplTest,57251243_WingtipsToZipkinSpanConverterDefaultImpl,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/57251243/response_evosuite_WingtipsToZipkinSpanConverterDefaultImplTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,252,57251243,wingtips-zipkin2,WingtipsToZipkinSpanConverterDefaultImpl,WingtipsToZipkinSpanConverterDefaultImplTest,57251243_WingtipsToZipkinSpanConverterDefaultImpl,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/57251243/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_WingtipsToZipkinSpanConverterDefaultImplTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,252,57251243,wingtips-zipkin2,WingtipsToZipkinSpanConverterDefaultImpl,WingtipsToZipkinSpanConverterDefaultImplTest,57251243_WingtipsToZipkinSpanConverterDefaultImpl,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/57251243/response_evosuite_WingtipsToZipkinSpanConverterDefaultImplTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,253,57251243,wingtips-zipkin2,WingtipsToZipkinSpanConverterDefaultImpl,WingtipsToZipkinSpanConverterDefaultImplTest,57251243_WingtipsToZipkinSpanConverterDefaultImpl,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/57251243/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_WingtipsToZipkinSpanConverterDefaultImplTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,253,57251243,wingtips-zipkin2,WingtipsToZipkinSpanConverterDefaultImpl,WingtipsToZipkinSpanConverterDefaultImplTest,57251243_WingtipsToZipkinSpanConverterDefaultImpl,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/57251243/response_evosuite_WingtipsToZipkinSpanConverterDefaultImplTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,254,57251243,wingtips-zipkin2,WingtipsToZipkinSpanConverterDefaultImpl,WingtipsToZipkinSpanConverterDefaultImplTest,57251243_WingtipsToZipkinSpanConverterDefaultImpl,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/57251243/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_WingtipsToZipkinSpanConverterDefaultImplTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,254,57251243,wingtips-zipkin2,WingtipsToZipkinSpanConverterDefaultImpl,WingtipsToZipkinSpanConverterDefaultImplTest,57251243_WingtipsToZipkinSpanConverterDefaultImpl,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/57251243/response_evosuite_WingtipsToZipkinSpanConverterDefaultImplTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,255,57251243,wingtips-zipkin2,WingtipsToZipkinSpanConverterDefaultImpl,WingtipsToZipkinSpanConverterDefaultImplTest,57251243_WingtipsToZipkinSpanConverterDefaultImpl,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/57251243/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_WingtipsToZipkinSpanConverterDefaultImplTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,255,57251243,wingtips-zipkin2,WingtipsToZipkinSpanConverterDefaultImpl,WingtipsToZipkinSpanConverterDefaultImplTest,57251243_WingtipsToZipkinSpanConverterDefaultImpl,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/57251243/response_evosuite_WingtipsToZipkinSpanConverterDefaultImplTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,256,57251243,wingtips-zipkin2,WingtipsToZipkinSpanConverterDefaultImpl,WingtipsToZipkinSpanConverterDefaultImplTest,57251243_WingtipsToZipkinSpanConverterDefaultImpl,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/57251243/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_WingtipsToZipkinSpanConverterDefaultImplTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,256,57251243,wingtips-zipkin2,WingtipsToZipkinSpanConverterDefaultImpl,WingtipsToZipkinSpanConverterDefaultImplTest,57251243_WingtipsToZipkinSpanConverterDefaultImpl,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/57251243/response_evosuite_WingtipsToZipkinSpanConverterDefaultImplTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,257,57251243,wingtips-zipkin2,WingtipsToZipkinSpanConverterDefaultImpl,WingtipsToZipkinSpanConverterDefaultImplTest,57251243_WingtipsToZipkinSpanConverterDefaultImpl,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/57251243/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_WingtipsToZipkinSpanConverterDefaultImplTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,257,57251243,wingtips-zipkin2,WingtipsToZipkinSpanConverterDefaultImpl,WingtipsToZipkinSpanConverterDefaultImplTest,57251243_WingtipsToZipkinSpanConverterDefaultImpl,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/57251243/response_evosuite_WingtipsToZipkinSpanConverterDefaultImplTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,258,57251243,wingtips-zipkin2,WingtipsToZipkinSpanConverterDefaultImpl,WingtipsToZipkinSpanConverterDefaultImplTest,57251243_WingtipsToZipkinSpanConverterDefaultImpl,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/57251243/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_WingtipsToZipkinSpanConverterDefaultImplTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,258,57251243,wingtips-zipkin2,WingtipsToZipkinSpanConverterDefaultImpl,WingtipsToZipkinSpanConverterDefaultImplTest,57251243_WingtipsToZipkinSpanConverterDefaultImpl,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/57251243/response_evosuite_WingtipsToZipkinSpanConverterDefaultImplTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,259,57251243,wingtips-zipkin2,WingtipsToZipkinSpanConverterDefaultImpl,WingtipsToZipkinSpanConverterDefaultImplTest,57251243_WingtipsToZipkinSpanConverterDefaultImpl,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/57251243/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_WingtipsToZipkinSpanConverterDefaultImplTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,259,57251243,wingtips-zipkin2,WingtipsToZipkinSpanConverterDefaultImpl,WingtipsToZipkinSpanConverterDefaultImplTest,57251243_WingtipsToZipkinSpanConverterDefaultImpl,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/57251243/response_evosuite_WingtipsToZipkinSpanConverterDefaultImplTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,260,57251243,wingtips-jersey2,SpanCustomizingApplicationEventListener,SpanCustomizingApplicationEventListenerTest,57251243_SpanCustomizingApplicationEventListener,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/57251243/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_SpanCustomizingApplicationEventListenerTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,260,57251243,wingtips-jersey2,SpanCustomizingApplicationEventListener,SpanCustomizingApplicationEventListenerTest,57251243_SpanCustomizingApplicationEventListener,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/57251243/response_evosuite_SpanCustomizingApplicationEventListenerTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,261,57251243,wingtips-jersey2,SpanCustomizingApplicationEventListener,SpanCustomizingApplicationEventListenerTest,57251243_SpanCustomizingApplicationEventListener,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/57251243/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_SpanCustomizingApplicationEventListenerTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,261,57251243,wingtips-jersey2,SpanCustomizingApplicationEventListener,SpanCustomizingApplicationEventListenerTest,57251243_SpanCustomizingApplicationEventListener,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/57251243/response_evosuite_SpanCustomizingApplicationEventListenerTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,262,57251243,wingtips-jersey2,SpanCustomizingApplicationEventListener,SpanCustomizingApplicationEventListenerTest,57251243_SpanCustomizingApplicationEventListener,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/57251243/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_SpanCustomizingApplicationEventListenerTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,262,57251243,wingtips-jersey2,SpanCustomizingApplicationEventListener,SpanCustomizingApplicationEventListenerTest,57251243_SpanCustomizingApplicationEventListener,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/57251243/response_evosuite_SpanCustomizingApplicationEventListenerTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,263,70711909,here-oauth-client,HereAccount,HereAccountTest,70711909_HereAccount,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/70711909/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_HereAccountTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,263,70711909,here-oauth-client,HereAccount,HereAccountTest,70711909_HereAccount,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/70711909/response_evosuite_HereAccountTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,264,70711909,here-oauth-client,ApacheHttpClientProvider,ApacheHttpClientProviderTest,70711909_ApacheHttpClientProvider,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/70711909/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_ApacheHttpClientProviderTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,264,70711909,here-oauth-client,ApacheHttpClientProvider,ApacheHttpClientProviderTest,70711909_ApacheHttpClientProvider,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/70711909/response_evosuite_ApacheHttpClientProviderTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,265,70711909,here-oauth-client,ApacheHttpClientProvider,ApacheHttpClientProviderTest,70711909_ApacheHttpClientProvider,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/70711909/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_ApacheHttpClientProviderTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,265,70711909,here-oauth-client,ApacheHttpClientProvider,ApacheHttpClientProviderTest,70711909_ApacheHttpClientProvider,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/70711909/response_evosuite_ApacheHttpClientProviderTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,266,70711909,here-oauth-client,ApacheHttpClientProvider,ApacheHttpClientProviderTest,70711909_ApacheHttpClientProvider,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/70711909/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_ApacheHttpClientProviderTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,266,70711909,here-oauth-client,ApacheHttpClientProvider,ApacheHttpClientProviderTest,70711909_ApacheHttpClientProvider,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/70711909/response_evosuite_ApacheHttpClientProviderTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,267,70711909,here-oauth-client,ApacheHttpClientProvider,ApacheHttpClientProviderTest,70711909_ApacheHttpClientProvider,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/70711909/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_ApacheHttpClientProviderTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,267,70711909,here-oauth-client,ApacheHttpClientProvider,ApacheHttpClientProviderTest,70711909_ApacheHttpClientProvider,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/70711909/response_evosuite_ApacheHttpClientProviderTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,268,70711909,here-oauth-client,ApacheHttpClientProvider,ApacheHttpClientProviderTest,70711909_ApacheHttpClientProvider,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/70711909/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_ApacheHttpClientProviderTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,268,70711909,here-oauth-client,ApacheHttpClientProvider,ApacheHttpClientProviderTest,70711909_ApacheHttpClientProvider,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/70711909/response_evosuite_ApacheHttpClientProviderTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,269,70711909,here-oauth-client,ApacheHttpClientProvider,ApacheHttpClientProviderTest,70711909_ApacheHttpClientProvider,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/70711909/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_ApacheHttpClientProviderTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,269,70711909,here-oauth-client,ApacheHttpClientProvider,ApacheHttpClientProviderTest,70711909_ApacheHttpClientProvider,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/70711909/response_evosuite_ApacheHttpClientProviderTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,270,70711909,here-oauth-client,ApacheHttpClientProvider,ApacheHttpClientProviderTest,70711909_ApacheHttpClientProvider,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/70711909/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_ApacheHttpClientProviderTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,270,70711909,here-oauth-client,ApacheHttpClientProvider,ApacheHttpClientProviderTest,70711909_ApacheHttpClientProvider,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/70711909/response_evosuite_ApacheHttpClientProviderTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,271,70711909,here-oauth-client,ApacheHttpClientProvider,ApacheHttpClientProviderTest,70711909_ApacheHttpClientProvider,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/70711909/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_ApacheHttpClientProviderTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,271,70711909,here-oauth-client,ApacheHttpClientProvider,ApacheHttpClientProviderTest,70711909_ApacheHttpClientProvider,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/70711909/response_evosuite_ApacheHttpClientProviderTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,272,70711909,here-oauth-client,ApacheHttpClientProvider,ApacheHttpClientProviderTest,70711909_ApacheHttpClientProvider,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/70711909/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_ApacheHttpClientProviderTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,272,70711909,here-oauth-client,ApacheHttpClientProvider,ApacheHttpClientProviderTest,70711909_ApacheHttpClientProvider,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/70711909/response_evosuite_ApacheHttpClientProviderTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
